Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	10	2.247191011235955	0.020118960114679653	DDR1, STK11, STK10, PTK6, MAP3K10, MYLK2, CAD, PIM2, MAPKAPK2, SIK1	394	172	16792	2.477865659308228	1.0	0.9684740757797755	29.299373597069277
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	8	1.7977528089887642	0.02012894686871975	NFATC2IP, NUP214, PCGF2, NUP62, MDC1, INCENP, NUP188, CBX2	394	117	16792	2.9141394420582234	1.0	0.9580155263383272	29.31166498474964
UP_SEQ_FEATURE	domain:CH 2	4	0.8988764044943821	0.020131802080111297	UTRN, ACTN3, FLNC, PLEC	436	27	20063	6.817193340129121	1.0	0.7986220951539248	29.463845015010026
UP_SEQ_FEATURE	domain:CH 1	4	0.8988764044943821	0.020131802080111297	UTRN, ACTN3, FLNC, PLEC	436	27	20063	6.817193340129121	1.0	0.7986220951539248	29.463845015010026
INTERPRO	IPR008343:Mitogen-activated protein (MAP) kinase phosphatase	3	0.6741573033707865	0.020205416230226064	DUSP5, DUSP2, DUSP6	419	10	18559	13.288066825775658	0.9999999860157087	0.6139774672935813	27.205647088524955
INTERPRO	IPR001849:Pleckstrin homology domain	13	2.9213483146067416	0.020372407535113997	PLEKHA4, TBC1D2B, GRB10, KIF1A, ARHGEF2, ABR, ARHGEF1, FERMT1, PSD2, ARAP3, AGAP3, ADAP1, CDC42BPB	419	271	18559	2.12478313327286	0.9999999879758593	0.5982066889430561	27.39840507227861
GOTERM_MF_DIRECT	GO:0019902~phosphatase binding	5	1.1235955056179776	0.021200733270844162	SH2D4A, PPP1R18, PPARA, TSC2, SLC9A3R1	399	45	16881	4.700918964076859	0.9999976576630325	0.631110659806609	27.155640051057883
SMART	SM00490:HELICc	8	1.7977528089887642	0.021570630519329316	DHX37, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400	263	107	10057	2.859031306634448	0.9888037401876729	0.6747118504444272	24.01594494349655
UP_KEYWORDS	Cell cycle	23	5.168539325842696	0.021997945533653435	E2F1, ANAPC2, ARHGEF2, POGZ, STK11, STK10, CEP164, PIM2, CDC37, MCM5, LLGL2, URGCP, CDT1, GAK, RAB11FIP3, MARVELD1, MDC1, INCENP, KLHL21, CDK11B, RBM38, SIK1, PHF8	438	650	20581	1.6626729891113452	0.9994805774328518	0.22282761515644323	26.133332554297606
GOTERM_BP_DIRECT	GO:0072661~protein targeting to plasma membrane	4	0.8988764044943821	0.022198146500115482	PACS2, TESC, NKD2, MYADM	394	26	16792	6.556813744631003	1.0	0.9604748777107421	31.815438556515907
GOTERM_CC_DIRECT	GO:0016020~membrane	65	14.606741573033707	0.022350676599656043	SLC27A1, PDGFA, PNKD, ADCY6, UTRN, EDC4, VPS53, CAD, NUP188, TXLNA, SPRY4, CLPTM1L, PDE4A, DHX34, LOXL4, AGAP3, GOLGA3, ZFYVE1, CEACAM1, BST2, ICAM3, FLOT1, PNPLA2, FIBCD1, SLC9A3R1, MCM5, BICD1, GAK, PNKP, PITPNM1, DDR1, TMEM106A, IPO4, FARSA, PRF1, ARFGAP3, STK11, ABCA3, DOCK1, PELP1, COL6A1, EHD4, HIP1, GIT1, KIF3B, ABR, NCDN, NF2, MAP2K3, DLGAP4, ATP11A, ITPR3, PLEKHA4, NOP14, PPIF, SLC16A3, LAT, ATP13A1, SLC4A11, POLD1, ATP2A1, TSC2, GRK6, RBM19, BET1L	415	2200	18224	1.2974370208105148	0.9997869503063124	0.34472432615319404	26.816506986322796
UP_KEYWORDS	Protein phosphatase	8	1.7977528089887642	0.023574751241127012	DUSP5, DUSP2, SSH1, PTPN18, PTP4A3, PTPRN2, CTDSP2, DUSP6	438	133	20581	2.8263810210457647	0.9996999038997143	0.2302260018704947	27.738730575534653
SMART	SM00487:DEXDc	8	1.7977528089887642	0.02360516702073465	DHX37, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400	263	109	10057	2.806572016604458	0.9927079886943665	0.6262600986158287	25.98208686001543
UP_SEQ_FEATURE	repeat:WD 4	12	2.696629213483146	0.023989785944372677	EML3, TBL3, FBXW8, WDR77, WDR13, EDC4, BOP1, TTN, TBL1X, EML6, WDR46, LLGL2	436	255	20063	2.1654614139233677	1.0	0.8411580651518684	34.08160205227795
UP_SEQ_FEATURE	mutagenesis site	62	13.93258426966292	0.024110793056460637	E2F1, ARSG, RUSC1, STK35, TTN, CDT1, PVALB, AEN, INCENP, SIK1, GOLGA3, ZFYVE1, SIK3, ARHGEF2, PTPRN2, ESPL1, PNPLA2, FLNC, SLC9A3R1, LDLRAP1, PITPNM1, LAT2, RAB11FIP3, ATG4B, HIPK2, RIN1, SNRPA, MAP3K14, TNFAIP3, ASPRV1, DEAF1, NKD2, SSH1, WASH1, STK11, CDC42SE1, CEP164, LLGL2, ADAP1, DOCK1, MDC1, NMRAL1, PTK6, SCN5A, NFATC1, HIP1, PPP1R18, NF2, MAP2K3, PIF1, RHBDF1, HSPG2, ARID3B, MARCH9, SIRT7, RAD54L, LAT, IKBKE, PTP4A3, TSC2, GRK6, ARAP3	436	2191	20063	1.3021430455700762	1.0	0.8314882619702109	34.221727783505926
GOTERM_CC_DIRECT	GO:0005865~striated muscle thin filament	3	0.6741573033707865	0.02472497079176365	NEB, ACTA1, TTN	415	11	18224	11.976341730558598	0.9999141901434118	0.35973625116853203	29.233435384744777
GOTERM_MF_DIRECT	GO:0019838~growth factor binding	4	0.8988764044943821	0.025022450506461718	RHBDF2, NKD2, ERBB3, RHBDF1	399	27	16881	6.267891952102478	0.9999997803443662	0.6654891817647959	31.24976380663025
UP_KEYWORDS	Limb-girdle muscular dystrophy	4	0.8988764044943821	0.025252055495377766	POMT2, DES, TTN, PLEC	438	30	20581	6.265144596651446	0.9998327402146483	0.23795435502052975	29.41092121530162
GOTERM_MF_DIRECT	GO:0008092~cytoskeletal protein binding	5	1.1235955056179776	0.026215842682035907	DES, PDLIM3, RPH3AL, DLG5, FLNC	399	48	16881	4.407111528822054	0.9999998953025001	0.6574985450241744	32.48358837654438
UP_SEQ_FEATURE	compositionally biased region:Glu-rich	13	2.9213483146067416	0.026341878502252968	YY1AP1, RRP12, NF2, PELP1, HOMEZ, SMYD5, CCDC136, CEP164, CDK11B, TTN, KRI1, SRCAP, ZNF526	436	292	20063	2.0486599849189395	1.0	0.8471329751196978	36.75558792374672
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	30	6.741573033707865	0.026564373629005295	GNAZ, DNAH17, ABCA3, URGCP, NLRC5, MOV10, DHX37, DHX34, DHX16, DLG5, DHX30, AGAP3, ZFYVE1, EHD4, KIF3B, MYH1, MYH3, PIF1, ABCC10, MYH4, RAD54L, MCM5, PNKP, CARD11, KIF1A, RAB36, DDX31, RAB15, SRCAP, EP400	419	879	18559	1.5117254636832373	0.9999999999563272	0.6788730525081316	34.217735534266794
UP_SEQ_FEATURE	repeat:WD 11	4	0.8988764044943821	0.026647604479960455	TBL3, TTN, EML6, LLGL2	436	30	20063	6.135474006116208	1.0	0.8403474356895426	37.09555441986303
GOTERM_BP_DIRECT	GO:0016485~protein processing	6	1.348314606741573	0.026680396199875982	RHBDF2, KLK6, ATG4B, RHBDF1, GLI3, ASPRV1	394	72	16792	3.5516074450084605	1.0	0.9730581419384019	36.95566123956001
UP_SEQ_FEATURE	compositionally biased region:Gly/Ser-rich	3	0.6741573033707865	0.026811464071109636	EGR1, CNOT3, MLLT6	436	12	20063	11.50401376146789	1.0	0.8321446047561813	37.27705673050695
GOTERM_BP_DIRECT	GO:0035335~peptidyl-tyrosine dephosphorylation	7	1.5730337078651686	0.028747860909346615	DUSP5, DUSP2, SSH1, PTPN18, PTP4A3, PTPRN2, DUSP6	394	99	16792	3.0134851048556635	1.0	0.9737047881407749	39.201607685235054
UP_SEQ_FEATURE	repeat:WD 10	4	0.8988764044943821	0.02904046044193907	TBL3, TTN, EML6, LLGL2	436	31	20063	5.9375554897898795	1.0	0.8463075107932704	39.697576486896494
KEGG_PATHWAY	hsa04510:Focal adhesion	11	2.4719101123595504	0.03113717948311605	DOCK1, MYL5, PDGFA, ITGB4, MYLK2, MYLPF, COL6A1, SHC1, ACTN3, FLNC, RAPGEF1	171	206	6879	2.1481008346107986	0.9985207831884612	0.8860597211457533	32.86038310675134
INTERPRO	IPR024950:Dual specificity phosphatase	4	0.8988764044943821	0.03199009744279549	DUSP5, DUSP2, SSH1, DUSP6	419	31	18559	5.715297559473401	0.9999999999996914	0.7300141274248799	39.695750879117156
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	5	1.1235955056179776	0.03314773902978629	GRB10, CSNK1E, TSC2, AXIN1, NFATC1	394	52	16792	4.098008590394377	1.0	0.9805889646693198	43.733062587890345
INTERPRO	IPR011993:Pleckstrin homology-like domain	17	3.8202247191011236	0.033314366983029385	CCM2, ARHGEF2, TBC1D2B, ABR, ARHGEF1, NF2, FERMT1, PSD2, LDLRAP1, ADAP1, PLEKHA4, GRB10, KIF1A, SHC1, ARAP3, AGAP3, CDC42BPB	419	427	18559	1.7634436849194863	0.9999999999999082	0.7288792340896281	40.96638398434467
INTERPRO	IPR002048:EF-hand domain	11	2.4719101123595504	0.03442020826541443	TESC, RAB11FIP3, MYL5, S100P, NKD2, PVALB, MYL3, MYLPF, FSTL4, ACTN3, EHD4	419	228	18559	2.1369698111627518	0.9999999999999667	0.7255710850643374	42.008195814982265
UP_SEQ_FEATURE	repeat:WD 5	11	2.4719101123595504	0.03470632628733579	EML3, TBL3, FBXW8, WDR77, WDR13, BOP1, TTN, TBL1X, EML6, WDR46, LLGL2	436	237	20063	2.1357662679518445	1.0	0.8863425251933751	45.4603465723597
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	9	2.0224719101123596	0.03587912610142603	ARHGAP4, DES, DOCK1, ABLIM3, TUBA4A, ARAP3, TUBB3, HIP1, CDC42BPB	394	161	16792	2.382444745719961	1.0	0.982072076515276	46.384095405748695
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	9	2.0224719101123596	0.03587912610142603	IKBKE, CARD11, LTBR, NUP62, BST2, TGM2, UBD, PIM2, MAP3K14	394	161	16792	2.382444745719961	1.0	0.982072076515276	46.384095405748695
UP_SEQ_FEATURE	repeat:WD 14	3	0.6741573033707865	0.035931070985871394	TTN, EML6, LLGL2	436	14	20063	9.860583224115334	1.0	0.8874615566015309	46.635896163091374
GOTERM_BP_DIRECT	GO:0006941~striated muscle contraction	3	0.6741573033707865	0.035940021295345057	MYLK2, PGAM2, TTN	394	13	16792	9.835220616946506	1.0	0.9777307931332813	46.441836780734405
UP_KEYWORDS	rRNA processing	6	1.348314606741573	0.03625267592040075	NOP14, BOP1, NHP2, IMP4, FTSJ3, NSUN5	438	86	20581	3.2782733354571514	0.9999964723704602	0.3164469723869652	39.51979677554206
GOTERM_MF_DIRECT	GO:0017017~MAP kinase tyrosine/serine/threonine phosphatase activity	3	0.6741573033707865	0.03642771772248874	DUSP5, DUSP2, DUSP6	399	13	16881	9.763447079236553	0.9999999998221718	0.75417556636396	42.228590420557545
UP_SEQ_FEATURE	domain:Ras-associating	4	0.8988764044943821	0.03687571175924993	GRB10, RIN1, ARAP3, RGL1	436	34	20063	5.413653534808419	1.0	0.8866203011105165	47.526248796621616
GOTERM_CC_DIRECT	GO:0016235~aggresome	4	0.8988764044943821	0.038396411042353876	GIT1, TRIM66, POLD1, UBD	415	33	18224	5.322818546914933	0.9999995629488568	0.4860353086860474	41.769717187021946
UP_KEYWORDS	Apoptosis	19	4.269662921348314	0.038463021427030224	E2F1, PACS2, LTBR, TNFRSF12A, STK11, DFFA, PIM2, PPIF, CLPTM1L, DNASE1, DOCK1, AEN, HIPK2, CDK11B, NGFR, INPP5D, TNFAIP3, AXIN1, HIP1	438	536	20581	1.665640121311252	0.9999983840165659	0.3244462502207278	41.38164719795261
UP_KEYWORDS	WD repeat	12	2.696629213483146	0.03916726220474143	EML3, TBL3, FBXW8, WDR77, WDR13, EDC4, BOP1, TBL1X, EML6, WDR46, LLGL2, WDR45	438	281	20581	2.0066299419880074	0.999998740351708	0.3216783255114518	41.96360470777301
UP_KEYWORDS	Epidermolysis bullosa	3	0.6741573033707865	0.0393527486677097	COL7A1, ITGB4, PLEC	438	15	20581	9.397716894977169	0.9999988203827455	0.3155745626983507	42.11599039653292
GOTERM_BP_DIRECT	GO:0006937~regulation of muscle contraction	3	0.6741573033707865	0.041293083578994076	TNNT3, MYL5, TNNI2	394	14	16792	9.132704858593184	1.0	0.9842768624932026	51.295073955145966
UP_SEQ_FEATURE	domain:PH	11	2.4719101123595504	0.04197341928798799	PLEKHA4, TBC1D2B, ARHGEF2, KIF1A, GRB10, ABR, ARHGEF1, FERMT1, PSD2, AGAP3, CDC42BPB	436	245	20063	2.066026961243213	1.0	0.9105000899102353	52.09448128696499
INTERPRO	IPR000980:SH2 domain	7	1.5730337078651686	0.042640072673358766	SH2D4A, GRB10, PTK6, RIN1, SHC1, INPP5D, SUPT6H	419	113	18559	2.743848607092318	1.0	0.7865448267555109	49.22980287088876
UP_SEQ_FEATURE	chain:Melanocyte-stimulating hormone receptor	2	0.44943820224719105	0.04289436634561507	MC1R, TUBB3	436	2	20063	46.01605504587156	1.0	0.9092008224491981	52.878744532764756
UP_SEQ_FEATURE	chain:Tubulin beta-3 chain	2	0.44943820224719105	0.04289436634561507	MC1R, TUBB3	436	2	20063	46.01605504587156	1.0	0.9092008224491981	52.878744532764756
OMIM_DISEASE	601680~Arthrogryposis, distal, type 2B	2	0.44943820224719105	0.04299221025254015	MYH3, TPM2	104	2	4740	45.57692307692308	0.9998475615364505	0.9998475615364505	42.35054500143667
KEGG_PATHWAY	hsa05410:Hypertrophic cardiomyopathy (HCM)	6	1.348314606741573	0.04322031433711327	DES, MYL3, ITGB4, TPM2, TTN, CACNA2D4	171	78	6879	3.0944669365721995	0.9998885036023282	0.8972421026664611	42.676344834448074
SMART	SM00233:PH	13	2.9213483146067416	0.04350670508765647	PLEKHA4, TBC1D2B, GRB10, KIF1A, ARHGEF2, ABR, ARHGEF1, FERMT1, PSD2, ARAP3, AGAP3, ADAP1, CDC42BPB	263	264	10057	1.8830078350040327	0.9998951719355023	0.7828567862263106	42.89207569344969
INTERPRO	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site	3	0.6741573033707865	0.0437892548144191	VARS2, VARS, EARS2	419	15	18559	8.858711217183771	1.0	0.7825661312502163	50.1695843726241
INTERPRO	IPR004009:Myosin, N-terminal, SH3-like	3	0.6741573033707865	0.0437892548144191	MYH1, MYH3, MYH4	419	15	18559	8.858711217183771	1.0	0.7825661312502163	50.1695843726241
GOTERM_MF_DIRECT	GO:0008013~beta-catenin binding	6	1.348314606741573	0.04434548712928058	SHROOM2, DLG5, SLC9A3R1, TBL1X, GLI3, AXIN1	399	82	16881	3.0957271226847602	0.9999999999987921	0.8009581827752155	48.863736631236186
INTERPRO	IPR002303:Valine-tRNA ligase	2	0.44943820224719105	0.04453944182365101	VARS2, VARS	419	2	18559	44.29355608591886	1.0	0.7757742364376896	50.77426614054089
INTERPRO	IPR022241:Rhomboid serine protease	2	0.44943820224719105	0.04453944182365101	RHBDF2, RHBDF1	419	2	18559	44.29355608591886	1.0	0.7757742364376896	50.77426614054089
GOTERM_CC_DIRECT	GO:0032040~small-subunit processome	4	0.8988764044943821	0.04456972160860111	NOP14, TBL3, IMP4, WDR46	415	35	18224	5.018657487091223	0.9999999606969621	0.5235486882119591	46.725808839679175
UP_KEYWORDS	SH3-binding	5	1.1235955056179776	0.04481587009612562	DOCK1, ADAM19, INPP5D, RAPGEF1, ADAM15	438	63	20581	3.729252736102051	0.9999998303267499	0.3438296869610976	46.44138799934115
GOTERM_BP_DIRECT	GO:0006887~exocytosis	6	1.348314606741573	0.04512103820939562	NKD2, WASH1, RPH3AL, TXLNA, TNFAIP2, LLGL2	394	83	16792	3.0809124824169776	1.0	0.9866903756896708	54.508350993693156
UP_KEYWORDS	Transport	54	12.134831460674157	0.0455372420341072	SLC27A1, ATP5E, SLC9A8, PITPNA, TCOF1, ANO1, VPS53, NUP188, AQP1, SLC43A1, CHRNA3, MCM3AP, STXBP1, ABCC10, SLC22A20, UBE2O, PITPNM1, RAB11FIP3, ATG4B, CLIC5, IPO4, RAB15, SUPT6H, ARFGAP3, NKD2, WASH1, SLC38A10, ABCA3, NUP214, TTYH2, SEC16A, SLC25A44, SCN5A, GLRX, RHBDF2, GABRE, TESC, RHBDF1, ATP1A3, ATP11A, UNC119B, ITPR3, CACNA2D4, KCNJ5, SLC16A3, ATP13A1, SLC4A11, P2RX6, NUP62, RAB36, TOM1L2, ATP2A1, SLC25A19, BET1L	438	1978	20581	1.2828026095267115	0.9999998687631756	0.3409836294685241	46.98959115068634
UP_SEQ_FEATURE	short sequence motif:"KMSKS" region	3	0.6741573033707865	0.046058419071761746	VARS2, VARS, EARS2	436	16	20063	8.628010321100918	1.0	0.9187781040560498	55.48206052403414
GOTERM_BP_DIRECT	GO:1901253~negative regulation of intracellular transport of viral material	2	0.44943820224719105	0.04626161772724757	BST2, TRIM15	394	2	16792	42.619289340101524	1.0	0.9853024451957642	55.42649478707368
GOTERM_BP_DIRECT	GO:0031448~positive regulation of fast-twitch skeletal muscle fiber contraction	2	0.44943820224719105	0.04626161772724757	ATP2A1, ACTN3	394	2	16792	42.619289340101524	1.0	0.9853024451957642	55.42649478707368
UP_KEYWORDS	Aminoacyl-tRNA synthetase	4	0.8988764044943821	0.0463842767183822	VARS2, FARSA, VARS, EARS2	438	38	20581	4.946166786830089	0.9999999029585974	0.33903511668320085	47.626652943417845
GOTERM_BP_DIRECT	GO:0006606~protein import into nucleus	5	1.1235955056179776	0.04665073780646156	MCM3AP, NUP214, NUP62, TSC2, NUP188	394	58	16792	3.674076667250131	1.0	0.9828019238100212	55.73571734873877
SMART	SM00320:WD40	13	2.9213483146067416	0.04674153858433258	TBL3, EDC4, BOP1, EML6, LLGL2, EML3, NUP214, FBXW8, WDR77, WDR13, TBL1X, WDR46, WDR45	263	267	10057	1.861850443599493	0.9999478327681646	0.7555445722104415	45.27743937056443
INTERPRO	IPR001757:Cation-transporting P-type ATPase	4	0.8988764044943821	0.04683179124715663	ATP13A1, ATP2A1, ATP1A3, ATP11A	419	36	18559	4.9215062317687615	1.0	0.780787654909533	52.57972437270655
INTERPRO	IPR008250:P-type ATPase, A  domain	4	0.8988764044943821	0.04683179124715663	ATP13A1, ATP2A1, ATP1A3, ATP11A	419	36	18559	4.9215062317687615	1.0	0.780787654909533	52.57972437270655
INTERPRO	IPR023299:P-type ATPase, cytoplasmic domain N	4	0.8988764044943821	0.04683179124715663	ATP13A1, ATP2A1, ATP1A3, ATP11A	419	36	18559	4.9215062317687615	1.0	0.780787654909533	52.57972437270655
INTERPRO	IPR018303:P-type ATPase, phosphorylation site	4	0.8988764044943821	0.04683179124715663	ATP13A1, ATP2A1, ATP1A3, ATP11A	419	36	18559	4.9215062317687615	1.0	0.780787654909533	52.57972437270655
INTERPRO	IPR020422:Dual specificity phosphatase, subgroup, catalytic domain	4	0.8988764044943821	0.04683179124715663	DUSP5, DUSP2, SSH1, DUSP6	419	36	18559	4.9215062317687615	1.0	0.780787654909533	52.57972437270655
GOTERM_CC_DIRECT	GO:0005903~brush border	5	1.1235955056179776	0.04732213010970682	SOAT2, ACTN3, ITPR3, AQP1, PLEC	415	60	18224	3.6594377510040164	0.9999999866391903	0.5302035842319603	48.80683146636644
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	12	2.696629213483146	0.04836197570847054	DUSP5, DUSP2, FGF14, PDGFA, MAP2K3, NR4A1, MAPKAPK2, FLNC, MAP3K14, NFATC1, DUSP6, CACNA2D4	171	253	6879	1.9080507593093403	0.9999632558627054	0.8702708385054241	46.43754490363708
UP_KEYWORDS	Thick filament	3	0.6741573033707865	0.04957882645612547	MYH1, MYH3, MYH4	438	17	20581	8.292103142626914	0.99999996899191	0.3509369662176507	49.96601994729865
GOTERM_CC_DIRECT	GO:0032982~myosin filament	3	0.6741573033707865	0.05008056551108308	MYH1, MYH3, MYH4	415	16	18224	8.233734939759037	0.9999999954829686	0.5363458785441104	50.81654528249546
INTERPRO	IPR000253:Forkhead-associated (FHA) domain	4	0.8988764044943821	0.05014207481015631	PNKP, KIF1A, FOXK1, MDC1	419	37	18559	4.788492549829065	1.0	0.7923015491217175	55.077829803358824
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	13	2.9213483146067416	0.05019600307173584	ARHGAP4, ARHGEF2, ABR, DFFA, TNFRSF12A, MAP3K10, TGM2, UBD, NR4A1, INPP5D, NGFR, NTSR1, DUSP6	394	300	16792	1.8468358714043995	1.0	0.9848443719397107	58.46151008977015
SMART	SM00252:SH2	7	1.5730337078651686	0.0520501869925767	SH2D4A, GRB10, PTK6, RIN1, SHC1, INPP5D, SUPT6H	263	103	10057	2.5988039425597105	0.9999834887056767	0.7475225240356465	48.99410210381673
INTERPRO	IPR011992:EF-hand-like domain	12	2.696629213483146	0.05213346876665344	TESC, RAB11FIP3, MYL5, S100P, NKD2, PVALB, MYL3, UTRN, MYLPF, FSTL4, ACTN3, EHD4	419	279	18559	1.9050991864911337	1.0	0.7942845190462875	56.52074030203141
UP_KEYWORDS	Cell junction	22	4.943820224719101	0.052249932148521944	CGNL1, GABRE, SHROOM2, ARHGEF2, BAIAP2L2, RUSC1, PTPRN2, UTRN, ITGB4, FERMT1, BSN, PIP5K1C, CLDN11, GAK, TMEM163, TBCD, DLG5, CHRNA3, CEACAM1, PLEC, CDC42BPB, ADAM15	438	675	20581	1.5314797902925754	0.9999999880903164	0.35919000977903637	51.8473430438097
GOTERM_CC_DIRECT	GO:0043195~terminal bouton	5	1.1235955056179776	0.052291605218487226	PVALB, PTPRN2, STXBP1, CAD, NTSR1	415	62	18224	3.5413913719393704	0.9999999981104947	0.5381776700915711	52.37433175653013
GOTERM_MF_DIRECT	GO:0004879~RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	4	0.8988764044943821	0.05236667060823085	PPARA, HNF4A, ESRRB, NR4A1	399	36	16881	4.700918964076858	0.9999999999999927	0.8359956246682132	54.855642921926176
GOTERM_CC_DIRECT	GO:0030018~Z disc	7	1.5730337078651686	0.05249732692582993	DES, NEB, PDLIM3, ACTN3, FLNC, TTN, SCN5A	415	118	18224	2.605023483765571	0.9999999982578481	0.5261992127781759	52.51692078437033
GOTERM_BP_DIRECT	GO:0050708~regulation of protein secretion	3	0.6741573033707865	0.052815647169679916	RHBDF2, RHBDF1, LLGL2	394	16	16792	7.991116751269036	1.0	0.9854496289587025	60.37325447167877
GOTERM_BP_DIRECT	GO:0070528~protein kinase C signaling	3	0.6741573033707865	0.052815647169679916	ZP3, FLOT1, ADAM15	394	16	16792	7.991116751269036	1.0	0.9854496289587025	60.37325447167877
INTERPRO	IPR003595:Protein-tyrosine phosphatase, catalytic	5	1.1235955056179776	0.05349584789674331	DUSP5, DUSP2, PTPN18, PTP4A3, PTPRN2	419	63	18559	3.515361594120544	1.0	0.7922379051577456	57.48277373776474
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	11	2.4719101123595504	0.05374935651617961	EGR1, PPARA, HNF4A, ELF4, ARID3B, NR4A1, EHF, FOSB, NFIC, GLI3, ETV4	399	236	16881	1.9719956671339363	0.999999999999997	0.8278184917932107	55.81986075489862
UP_KEYWORDS	Exocytosis	5	1.1235955056179776	0.0540507019772234	NKD2, RPH3AL, PIP5K1C, TXLNA, LLGL2	438	67	20581	3.5066107817078986	0.9999999937616154	0.3622586526942174	53.07844480066699
UP_KEYWORDS	Kallmann syndrome	3	0.6741573033707865	0.05501124745586827	IL17RD, SPRY4, DUSP6	438	18	20581	7.831430745814307	0.9999999955837117	0.3607083826819687	53.7231341328521
UP_KEYWORDS	Calcium	27	6.067415730337078	0.05502399491357929	PRF1, MYL5, NKD2, ARSG, ANO1, UTRN, FSTL4, TTN, PVALB, TTYH2, TGM2, EHD4, TESC, S100P, HSPG2, MYLPF, FIBCD1, ACTN3, ITPR3, PADI1, CACNA2D4, DDR1, PITPNM1, DNASE1, NPTXR, RAB11FIP3, ATP2A1	438	877	20581	1.4466268880523576	0.9999999956039205	0.35424218399997365	53.73163439083455
GOTERM_MF_DIRECT	GO:0004197~cysteine-type endopeptidase activity	5	1.1235955056179776	0.05559533679971817	ATG4B, USP11, ESPL1, CTSB, TINAGL1	399	61	16881	3.4678910390730926	0.9999999999999991	0.8227716412181906	57.07724627676188
GOTERM_MF_DIRECT	GO:0008138~protein tyrosine/serine/threonine phosphatase activity	4	0.8988764044943821	0.05602737771653827	DUSP5, SSH1, PTP4A3, DUSP6	399	37	16881	4.5738671001828894	0.9999999999999993	0.8100705970105387	57.36667162081801
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	9	2.0224719101123596	0.056862487417335926	PRF1, IKBKE, P2RX6, CCDC88C, FLOT1, TGM2, KCTD2, ITPR3, EHD4	394	177	16792	2.1670825088187216	1.0	0.9874918115172502	63.16449470061314
UP_SEQ_FEATURE	short sequence motif:"HIGH" region	3	0.6741573033707865	0.05709069346589517	VARS2, VARS, EARS2	436	18	20063	7.66934250764526	1.0	0.9525247760458264	63.53882092372307
UP_KEYWORDS	Cell projection	23	5.168539325842696	0.057973658638189984	KIF3B, TESC, ARHGEF2, S100P, KIAA0556, NCDN, SSH1, NF2, DNAH17, ADCY6, FERMT1, PIP5K1C, UNC119B, SLC9A3R1, GAS8, GLI3, SPRY4, PDE4A, PTK6, ANKS6, NDRG2, ARAP3, ADAM15	438	721	20581	1.498942361889562	0.9999999984814261	0.36315768864945497	55.66009538318396
GOTERM_CC_DIRECT	GO:0071944~cell periphery	4	0.8988764044943821	0.05828662268994245	NKD2, SLC9A3R1, TUBB3, AXIN1	415	39	18224	4.503923385851097	0.999999999823961	0.5516379142169971	56.37087237322608
UP_SEQ_FEATURE	compositionally biased region:Poly-Ala	15	3.3707865168539324	0.05845220192746205	SHROOM2, STK35, ARID3B, RNF207, UNC119B, PRRC2B, ATP13A1, PARP12, HIPK2, FBXO41, TBL1X, MLLT6, TNFAIP2, EP400, FCHO1	436	404	20063	1.7085168952675085	1.0	0.9522795605242887	64.43194236996406
GOTERM_BP_DIRECT	GO:0038128~ERBB2 signaling pathway	4	0.8988764044943821	0.05875584939862963	ERBB3, PTK6, SHC1, CDC37	394	38	16792	4.486240983168581	1.0	0.9871891970735067	64.40586380374559
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	4	0.8988764044943821	0.05875584939862963	HIPK2, MAP3K10, MYLK2, CAD	394	38	16792	4.486240983168581	1.0	0.9871891970735067	64.40586380374559
GOTERM_BP_DIRECT	GO:0030522~intracellular receptor signaling pathway	4	0.8988764044943821	0.05875584939862963	PPARA, HNF4A, ESRRB, NR4A1	394	38	16792	4.486240983168581	1.0	0.9871891970735067	64.40586380374559
UP_SEQ_FEATURE	domain:EF-hand	4	0.8988764044943821	0.0588721762390057	TESC, NKD2, FSTL4, EHD4	436	41	20063	4.48937122398747	1.0	0.9496274193922246	64.70325218912403
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	3	0.6741573033707865	0.05972740920587477	VARS2, FARSA, VARS	399	17	16881	7.466165413533834	0.9999999999999999	0.8161435571224925	59.771866875466216
